,a,b,c,d,g,rD,rI,I_max,E,I,M,D,D.zscore,M.zscore,I.zscore
0,5.228924868121871,1.4155124200590128,4.255860683426622,3.8144044630850478,0.1807055319072113,0.9966103008975331,0.1,5.245078401119869,11.522924025893943,2.858477621209336,1.5433159466287985,1.7195275798851386,1.419385646385905,0.2661022727511324,-1.589801034770394
1,7.339756376720343,3.142423770117274,2.1849959905096057,2.409138084169652,0.14844689520386634,1.107947698388409,0.1,9.170176074045616,19.66736006728672,7.0108892741359385,1.5944646230421715,1.1137907254612038,0.031612959251830844,0.4361908567863991,1.362516158914503
2,6.31522769432268,5.8769773009822375,4.234471021045429,1.0169258617569938,0.135170167674033,1.185260359588593,0.1,9.577798442225513,17.10406787228503,5.853625998296287,1.1660884895151011,0.5557744373380821,-1.2468295822205262,-0.9883208822323579,0.5397152055279328
3,7.170395533492824,3.5662289981653035,4.838827781517283,3.9976249041919747,0.13762474141022907,0.9901995412322839,0.1,9.870221319710947,14.818074719929605,4.993775266807299,1.2625263353045073,0.769726021385871,-0.7566560645583665,-0.6676287785859991,-0.0716288303622256
4,7.933968535989808,4.599126625260678,3.8106786550864595,1.1433196380578075,0.1981195357595743,0.9382791522725243,0.1,11.002681537208623,18.119362250359124,6.5782806233314375,1.289583214745566,1.109684394606151,0.022205154916732615,-0.5776544794399249,1.0549363559807572
5,6.615487611231301,5.368967698882803,2.8627398263597006,2.16834371209161,0.11122127851316996,0.8105304605633263,0.1,7.305328928415835,15.594855688800253,5.764964132301243,1.305569860099848,0.7228055819444641,-0.8641530805473278,-0.5244928717023515,0.47667763284005443
6,6.503361390979814,5.927365649839357,4.017107655287859,2.617170102044908,0.18890238955692093,0.38349904685646774,0.1,5.139863787929927,11.343573323736079,4.127490681347959,1.273070132716865,1.4545957736142894,0.8124139523069048,-0.6325666870916092,-0.6875472628406757
7,5.216153400079285,5.563090719881698,4.136146360344185,3.675200312662658,0.18576088734266993,0.6963999012077122,0.1,6.082487443129165,12.35109097556561,4.244877272272243,1.1768522814360023,0.9757368261902767,-0.2846752595701096,-0.9525272262659711,-0.6040867392556496
8,5.805316940305613,1.042859651673991,3.969350859615806,3.4693363349816253,0.12243884059372945,0.986081298648654,0.1,7.117483211541223,12.438789519816487,3.3476963765459193,1.7056878232893102,1.6990715721300331,1.3725199345788597,0.806049824182095,-1.241972094969745
9,6.49964750247668,3.5215410020352103,2.4407909470806306,2.8281599231338723,0.1349358734167979,0.9649475967406094,0.1,4.436620561413062,14.071147129628109,4.127246105251146,1.7947313678037744,1.8568645321633794,1.7340313046680558,1.102153095389845,-0.6877211536482687
10,7.037689988362821,3.778817308228884,4.920426704809103,2.195806872927597,0.15695598867254335,1.080711974611107,0.1,9.668390637994783,14.962964602853033,4.958681970259584,1.2481038191087401,0.622752763889438,-1.0933789682467137,-0.7155890686654187,-0.0965797628421209
11,7.411217108313126,1.332997018676336,4.866150355462636,3.5034361574868003,0.18023927037402468,0.9746626323584063,0.1,4.504085182192978,12.201004394743602,2.9646349473977907,2.196876844340052,2.273083970514395,2.6876103451032747,2.439438035618708,-1.5143243899823222
12,6.142823399445615,4.248652792571318,3.273876598386924,3.6071751589170096,0.19504454053381365,1.0318715024957592,0.1,4.461670057827683,13.24341271084783,3.7942397550183786,1.4285685176655947,1.4274471908280375,0.7502152245755549,-0.11547608044621079,-0.9244848600369502
13,5.197809040717715,4.646624508663203,3.7809119882266167,3.615714722037956,0.1991808703583101,1.1575597583281467,0.1,11.459996297774396,17.739247470045967,6.053094991432763,1.1327008361240845,0.9028184538678516,-0.45173480821780065,-1.0993473855116007,0.6815353783012135
14,5.864436797923981,5.970719169976752,2.118885721600683,3.152909306240046,0.12812317068822254,0.8229910122840518,0.1,10.449967026726732,20.438355532755303,7.990076164904459,1.2188954462049912,1.0662391538101743,-0.07733001142205354,-0.8127178926651301,2.0587068391928622
15,7.728780583158841,6.650855609148691,4.965903003685816,1.293362031933752,0.11923635743408507,0.9425684201692075,0.1,6.0294483745090455,13.369346851770919,4.511055546051501,1.2727065943688005,0.47696207899108867,-1.4273925404156267,-0.6337755888110805,-0.4148370309060426
16,5.640156060739747,1.7688871240163972,4.456234977869896,1.895738284403197,0.14877251526674884,0.678557433637409,0.1,6.733664734450403,10.254191655100994,3.339863727057626,1.395456205061836,0.7602344664361073,-0.7784016800372879,-0.22558697206322065,-1.2475410191731289
17,6.356371885453049,2.382584046461317,3.909507027289002,2.457766167962419,0.15575639009340683,1.1945785575986276,0.1,10.607357598409756,15.436853779642744,4.9492565858781745,1.3064531684846776,0.6600263774918844,-1.0079833009194257,-0.5215555391460223,-0.10328110333824259
18,7.793618059067065,4.954950382423365,4.283254232665058,2.5151601016040237,0.1656704680393275,1.0076835841870393,0.1,8.95388371726682,16.22719691496715,5.652039843449909,1.2834641669315734,0.7923828913191716,-0.7047480701219272,-0.5980026145493207,0.3963897549931023
19,5.074697682651044,1.7948439329004913,2.5640897857477585,3.498620238212542,0.11075911323143366,1.0979644274263853,0.1,6.119340929677403,14.566303679016292,4.177477117092103,1.587613467320195,1.719491735126545,1.4193035242951162,0.41340818756660597,-0.652007478726437
20,6.801646752392368,2.3444718216779163,2.922963770278555,1.7135103211087677,0.16463560193551535,1.3084966300537908,0.1,7.592153567519762,16.36472434057535,5.118438731721923,1.5961178973580608,0.7938603569163382,-0.7013631243538876,0.4416886156167322,0.017005467403599542
21,7.850388501240937,4.449175525534894,2.7391809328571624,2.9937722666465736,0.19213790806783382,1.2159091690907844,0.1,10.844476698535196,21.063473554531605,7.517608003412276,1.3647602297352335,1.064620871343917,-0.08103757550757675,-0.3276626335463835,1.7227873800373708
22,5.690908637062894,2.017142341397255,3.788147360375451,2.1225996923847825,0.19152010678295414,0.9879997113962636,0.1,4.0055308210563885,11.221497575367435,2.972483396918643,1.6896319877527124,1.2245319359450955,0.28532647548796264,0.7526581330686759,-1.5087442321364959
23,6.645469757708091,5.69338090794267,2.275714556491317,3.32644765967907,0.19437739993000755,1.1575370683226143,0.1,11.939150931635869,23.237254905735874,8.625732112268171,1.2459560216073795,1.255642407909075,0.35660208462440973,-0.7227313030577324,2.51065094770804
24,7.727385124660193,6.141853756670561,4.686829955644826,1.5873229879673625,0.1922339597531884,0.713659177076142,0.1,8.527468271883839,15.272072911557352,5.585442963663579,1.2382354684102257,1.1465502759256267,0.10666668769064663,-0.7484050458279266,0.3490401351401726
25,5.399508337277751,1.2020452270170892,3.386827826392183,2.4298818801790816,0.19607778274826423,1.0867818892678762,0.1,5.45616061432232,12.560597535822884,3.3010848044542738,1.8128049560055743,1.511300369842832,0.9423269488601286,1.1622545729107163,-1.2751123896257097
26,6.570237742021297,4.195868829662041,3.3344370948631363,1.3106757410902206,0.10486925371163495,1.0277820149930947,0.1,10.401542446084132,17.250507474807698,6.250302280883818,1.2478376751542215,0.5387748530676804,-1.285776459186653,-0.7164740974002343,0.8217475056214897
27,7.251229577306105,5.781708144661386,2.314133910719731,1.6359705223989334,0.1916018190702266,0.6763461981609094,0.1,4.6095615042194416,13.178047468562399,4.467872196256645,1.6542751716863169,1.436918283405471,0.7719139597611172,0.635083423370885,-0.44553989871790994
28,7.007039722651742,6.850838086942694,4.054712111180342,3.8055240590328094,0.12712128078921034,1.267464005587501,0.1,7.2800006349589355,16.624800741493175,5.382976026019756,1.2304607564961894,0.6889926671036555,-0.9416201181656524,-0.7742588866986713,0.20508845810995927
29,6.403258579234942,2.6455515591665275,4.450681983027344,1.9481413315234852,0.13206657354661555,0.8591845647486438,0.1,8.585058106145443,12.766474109021836,4.315889308475186,1.3052931457095214,0.5979572330768894,-1.1501867391018836,-0.5254130511113446,-0.5535979936870922
30,5.614547270893385,2.0146063801923,3.888650514386996,3.6789310122699947,0.1458614240947963,1.1366457439444393,0.1,5.977554786255823,13.001613805136637,3.51645358613501,1.444591629614573,1.322123657088859,0.5089138700877529,-0.06219320756765183,-1.1219876490449265
