,a,b,c,d,g,rD,rI,I_max,E,I,M,D,D.zscore,M.zscore,I.zscore
17,9.371642715861116,5.81435622244148,3.890008136654735,0,0.819780570516393,1.0885880190907584,0.1,10.218284577786623,15.98185145715031,6.8473940851805,0.22292276097817817,4.680105295606776,-0.8761988458447018,-0.48764042074894065,1.0947883153140385
18,9.82337977127989,6.702672432028818,2.171429432206025,0,4.429514698619371,1.1755204031380422,0.1,7.227262780824241,35.22604240002519,6.547357590912732,0.2633776560936427,23.87660319656029,1.331033102058275,-0.19694002850002618,0.8726155506846283
19,4.420426404390479,6.950852221498606,4.969088679358444,0,2.5631659261775077,1.169449869999025,0.1,6.264441117861375,17.554318944126848,4.243057397126373,0.20573473974731143,8.533462067004374,-0.43313614678465184,-0.6111499367057776,-0.8336860305247143
20,13.952099073559427,2.6873902412933512,3.6085672668003026,0,0.6290408247560175,1.0240223291698105,0.1,11.887770470174239,15.916635779133852,7.483763681550383,0.3006015622616876,4.236782780904226,-0.9271724985768258,0.07054315476376952,1.566010967400555
21,9.463006606369074,2.1541814460451043,2.9002155595907793,0,3.9134831805908483,0.9764781600356219,0.1,5.382467971297449,25.521105816894163,4.413980035171249,0.38430373758851033,17.101213141580423,0.5519921818853908,0.6720094329520271,-0.7071202435031806
22,7.838580170140835,3.926350916004929,4.501361730352446,0,4.437933557090014,1.2363379761194526,0.1,9.1226692752973,27.714454644530406,5.222112755622659,0.2222221632484402,17.446989984429937,0.5917499386554194,-0.49267476910807584,-0.10870943641669126
23,15.087216662283335,4.34538340560441,2.4123955438092732,0,0.7253058429634685,1.0637837110459099,0.1,8.989665118578893,17.785691877422313,8.109453543050684,0.3750728382501334,5.321103490187988,-0.8024962517086378,0.6056781261764809,2.0293254274277195
24,8.863841910418062,4.940228082359649,2.9658919158881667,0,0.5870796015595259,1.0425600886066746,0.1,6.796715935217311,12.695318471812845,5.496886863881017,0.2494648856576928,2.928191253505129,-1.077635621638818,-0.2969142791180605,0.09475689000244938
25,4.647963902560276,1.6455467938860189,4.811450023915574,0,1.2569423256254546,0.8904117468298016,0.1,9.949261773460398,11.723806800831214,3.5282482422220354,0.2151801464496861,4.5339115712899725,-0.8930083420642669,-0.5432772249982338,-1.362992062162911
26,7.78431643371694,4.87813611613092,2.719799247071549,0,2.574742217326919,1.0775223722502585,0.1,10.030079974904156,27.305454636395844,7.1031956245792065,0.22721017278783298,15.792169522815602,0.40147707691967094,-0.4568319786248912,1.2842057238308489
27,2.1350546940848325,6.528274484070028,4.1986757815860285,0,4.7505517369563375,0.9226925044373696,0.1,7.810895462428299,30.52844272347951,4.82232577112276,0.20156124122585248,21.91534693460727,1.1055259547784346,-0.6411398218303247,-0.4047460229858188
28,12.148189648029764,6.491206406977248,2.2427911475240703,0,4.302995896507172,0.9544476478983572,0.1,6.584504835459439,37.458968918925066,6.212639991937106,0.3235941579039706,27.328538335394526,1.7279399524554702,0.23576312512719041,0.624761920358693
29,7.750577044439945,6.662643995800452,3.5974239077997603,0,1.6231298770147784,0.867155742173959,0.1,4.90601062942514,14.952323810067744,4.164813398400959,0.2321785625669852,7.218887442970948,-0.5842872121008414,-0.42113017162421157,-0.8916246008140045
30,6.772339424386297,6.534037585191303,3.974333318589421,0,0.18629991041319183,0.9484039745241281,0.1,10.959230966679034,11.97481976845098,6.893219446277798,0.2100547028372848,1.1879844240766695,-1.2777262907645992,-0.5801075879078929,1.1287213446609334
31,12.217410394726485,6.764666964895854,2.6291691360590033,0,2.978539311155875,1.0062203431804306,0.1,11.87076589906594,39.33357427490602,9.506691174703269,0.24415012845533732,25.70200172748103,1.5409191956515906,-0.3351050097829851,3.063960058211873
32,4.046773231782483,1.2921552226980968,2.9828903646477287,0,2.8738103689283534,0.8507509702601264,0.1,6.243664547027026,16.36752051199435,3.0712362818940333,0.23836946999563755,9.79328034905981,-0.28828101877888784,-0.3766436091760992,-1.701402930955968
33,10.606288068978273,6.496109144213596,3.6515272301928254,0,1.2076887106825118,0.9109832361166341,0.1,6.560843607525081,15.868348514500909,5.4676499388333655,0.24569796709155312,6.656765631201007,-0.6489205232367278,-0.32398256595012603,0.07310736205768342
34,2.806755590636474,2.6272768473526202,3.7699548755398196,0,3.017803302529388,0.992270209395049,0.1,9.166289878445147,19.565043037424932,4.07859257381896,0.20506043802274262,11.417369626025774,-0.10154165846109442,-0.615995327486468,-0.9554698974095392
35,7.013521980999574,2.923994412796933,2.4626526683759846,0,4.907971519018402,0.8743761468350577,0.1,10.230611277919866,43.71491736216882,6.480950449647824,0.23905979160430246,33.636462325180766,2.4532311710432224,-0.37168310286792483,0.823442005306534
36,5.387340463200802,3.7516854456877775,3.2323239573558955,0,0.7219347582004254,0.8754390822298804,0.1,10.7627503739293,14.025401695921936,5.995621749563397,0.2129999503404943,4.428023617439019,-0.9051834417019092,-0.5589436570162307,0.4640629927137371
37,13.385926881640572,6.731682370045808,4.9991990425019175,0,1.5740118671557557,0.9172615121963905,0.1,10.14300649680372,21.13083425263062,6.970242276963653,0.23211451139339218,10.391545926881406,-0.21949186236547397,-0.42159042992507617,1.1857556573528665
38,14.298482633788002,4.630533415934379,2.9673048293936537,0,4.23966775454915,0.8600071989184612,0.1,9.443321799140959,46.60311865892206,7.802324838569117,0.3022111141873534,35.26076502467909,2.639995070890791,0.08210905735233376,1.8019009818173741
39,8.011758744260804,3.1161592999122214,4.3560681815228985,0,0.795874443083896,1.061158110606966,0.1,8.975981767325663,12.737170001553164,4.959320614441715,0.23034733572232474,3.433216944683584,-1.0195672778277574,-0.4342889836918283,-0.3033032863133189
41,8.460040796242948,6.429570932939004,3.383581890360757,0,0.8601092887988615,1.0765927207004873,0.1,7.917973584946209,14.97710077866858,6.077799511324866,0.22531908100208797,4.492930384541764,-0.8977203986654415,-0.47042096760448754,0.5249144586867678
42,10.704185661983946,5.9340854094158235,3.554508662257331,0,3.8484877523532868,1.0920913923799136,0.1,9.668341242895876,34.485963835992116,7.0885100671921775,0.23416391499014375,22.929088199280283,1.222086908648187,-0.40686384547215354,1.2733312770647556
43,6.741488410735606,1.8252263214158553,3.7880548697780876,0,0.6371501574571148,0.8807847269377769,0.1,6.421817609090193,9.783011961327846,3.6664599062418497,0.2592870391685765,2.493413147334889,-1.1276268299904224,-0.2263343438545167,-1.2606482870356464
44,3.8749823904988325,2.4920911969430115,4.152958924490375,0,0.4556229219873237,1.004077101704925,0.1,5.975246049781134,8.586159205036166,3.133712624499553,0.21362147753287397,1.3361381737169125,-1.2606914289322582,-0.5544774929561718,-1.6551400861827759
45,3.590704024560777,3.231671206415438,4.387731131624132,0,3.1347856389646855,0.9523564450389297,0.1,7.3023759339578245,18.86862271116582,3.7336267472763147,0.20722159849549399,11.225570183733783,-0.12359494436778201,-0.6004656815598491,-1.2109121947630395
46,10.149365555272535,2.300451941741038,4.100497146003042,0,3.834150886769633,0.8867948543052766,0.1,8.354263782771095,28.486999331076614,4.992493060259788,0.2766341409565404,19.84732685359572,0.8677430000298569,-0.10168170837616508,-0.27873956110746734
47,15.742785158423098,4.380890516281706,4.421601561529733,0,3.7817321732760605,0.9666841185316556,0.1,4.088192515253376,22.63109224290607,3.8653566458730206,0.4665635036342807,14.798999122906428,0.2872813810327552,1.2631108605433758,-1.113368074915196
48,9.80823489152366,2.3418325596758844,4.657885098402186,0,2.165514502900856,0.9759846602195222,0.1,10.012556832960176,19.298873761472112,5.05114241003701,0.2503016551176431,10.243792710557013,-0.23648067048866922,-0.2909014292630507,-0.23531055019490205
49,7.426186141797443,4.449546978681983,2.978357855212008,0,4.583001492588223,1.0708190034641376,0.1,9.669216116114992,36.74052598897518,6.503709729010913,0.22546451935260597,25.853540246107713,1.55834324150498,-0.46937587811845755,0.840294928579787
50,14.736056586995822,6.616147728437129,4.481927914692703,0,0.7543764443610762,1.1021623016621063,0.1,5.798288703163834,12.914101926301042,5.109437883424557,0.28445645820332194,3.2960148362280597,-1.0353429093343587,-0.04547217710820254,-0.19214357972519375
51,9.71190553991158,6.092055853201516,3.5599345568100045,0,2.2076077635573665,0.8904021537598169,0.1,5.988728312716578,20.14644159568494,5.010184670860628,0.24602413212635724,11.474648309785042,-0.09495569984616352,-0.3216388124121471,-0.2656391746110574
52,9.304301955634847,1.5955807784954084,2.7782835986671133,0,1.8464357762397587,0.9595562330787152,0.1,5.395890237260815,16.355792497556024,4.36958736140493,0.4555376953574645,8.047980203836232,-0.4889573222949493,1.1838817145578622,-0.7399923882201908
53,9.757733206665952,2.2414287902225665,2.5192211132038027,0,2.7309301274032842,1.0528619685215008,0.1,7.294630166207689,24.34268143507113,5.70681931028042,0.35233533258728955,14.324414250704702,0.23271315211309015,0.44229117890878394,0.2502088863197564
54,8.602868407299459,3.476495453583997,4.2933470197455215,0,0.9663113092640396,1.1173810769432366,0.1,11.678836321267285,15.410814106286152,6.0561158553016226,0.22462755440642077,4.785173943211584,-0.8641179508339106,-0.47539013269655495,0.5088580192269143
55,8.071570978233359,4.876765459955485,3.909898485556742,0,0.7356144579768842,0.7565910928826257,0.1,7.125007362623084,12.52200078756119,5.050507626327801,0.2285991786756193,4.345128789702886,-0.914714769397156,-0.44685087361243053,-0.23578059852005973
56,4.695109601893337,3.319398177009311,2.2121941067236848,0,4.916791674759198,1.1274662166389027,0.1,11.407770666099704,39.138939966153735,6.74929440110818,0.21517822311137397,27.779780698489944,1.7798242370375015,-0.5432910457039895,1.0221468919004988
57,10.504872369543122,2.5096742100412532,3.7623611762657245,0,1.5106308870849738,0.9832637465419871,0.1,5.4500052839333115,14.53184001087896,4.250474087909281,0.33923524535628274,6.248310936801732,-0.6958850401710508,0.3481566993685582,-0.828194076288742
58,8.715673648680317,3.0679542227724284,2.133639858664895,0,2.4985094529926597,1.1528184616389934,0.1,5.915004446485335,20.901255947228222,5.172431952845472,0.34334645217139714,11.017550147826773,-0.14751328986115822,0.3776989693548993,-0.145497365594951
59,12.579257767032033,2.224081519178746,3.173768151599626,0,4.581341759495513,0.9577503470238947,0.1,8.05547487000905,37.65813886308193,6.099818302701989,0.3790185830912671,27.627319172284363,1.7622940628774382,0.6340314211178695,0.5412190611185232
60,7.893544594656461,6.171200317136098,3.7134837138161987,0,1.5132593186712662,0.9171398141893822,0.1,5.208594643081188,14.633584496013908,4.292716154376995,0.23245516223425416,6.572309084879383,-0.6586314188496915,-0.419142584422675,-0.796914425745913
61,3.280890364408595,5.183510274059972,3.950583963965866,0,1.8329801014684204,1.0044862440241193,0.1,4.906533950276234,13.293122117808279,3.4033014158869537,0.2063503118201801,5.771875725824849,-0.7506660228377817,-0.6067265648856393,-1.4555134132948224
62,8.701168104315407,3.4661746144356567,2.4735582674256067,0,2.815775630799391,1.1166579155882048,0.1,9.360067882271148,27.65854807751988,6.791619855699784,0.2573827230096602,16.300296559467277,0.459902016441329,-0.24001836040635527,1.053488290165274
63,14.098611890240043,5.2025885692598255,2.1345099176437734,0,0.3403118755573914,1.0030609645175004,0.1,6.739141523938497,12.780954711799238,6.495976364489291,0.5179650631533296,2.1727344892399456,-1.1644987731338985,1.6324716875025205,0.8345684819358586
64,7.849730631205462,4.118375904872357,3.728071292749725,0,0.11688566764940955,0.7648074046263209,0.1,9.590151777280337,9.840930232945395,5.893924465907249,0.22452955600077407,0.7877761485328617,-1.3237426264604748,-0.4760943286876693,0.3887575978805894
65,6.330429416937752,4.157573266951422,4.456352768159386,0,3.1637929240276974,1.0682636688250664,0.1,5.817974640359149,18.900140420051105,3.8572848118727925,0.2217465680991235,10.669800932878045,-0.18749783188821645,-0.496092296111012,-1.1193451534030545
66,5.419224233225451,3.204133650783719,4.389834893106727,0,1.8544065521726982,0.8394002875758958,0.1,6.39848158189544,14.597396759720914,3.7063379135101133,0.21869023563214052,7.433457695907217,-0.5596157163001918,-0.5180544602560232,-1.2311191887693704
67,5.84994956677388,3.9293101514338424,3.078979674605535,0,0.39750613138200996,0.9023622847916307,0.1,11.142713329289485,12.691329298903108,6.432654500163255,0.21483717254613507,2.54922565957333,-1.1212094531990395,-0.5457417635419345,0.7876795403318135
68,8.099418789599511,6.913097450172216,3.7308533513766577,0,1.4331886926488653,0.8840718035317107,0.1,8.637220000365481,18.9757825660471,6.298519182304661,0.21796944004188623,9.040976169615597,-0.37478168301346787,-0.5232339462050082,0.688354241668337
69,5.460053719625384,5.706789203876488,4.156093639067189,0,3.4672821345121783,0.8165530260201588,0.1,4.980933443659542,21.371720590419578,3.720916534851715,0.2150538044184807,14.284591951487226,0.22813434552423834,-0.5441850923384929,-1.2203239266268315
70,13.492917346792751,5.966201755910461,4.619565172135584,0,3.798033212371813,0.874958804228979,0.1,7.365291045317786,31.775275539083527,5.768912344635319,0.255759511577848,22.406527977532292,1.1620024275049812,-0.2516824173414665,0.2961878967748813
71,8.152094291773858,1.7462311085450903,3.474881859283001,0,2.526980705455009,0.9014154186583043,0.1,4.800594373907929,16.665837367227947,3.5270611627471915,0.34731968028584786,9.433114529847536,-0.32969323400740047,0.40624975333465346,-1.363871077662024
72,9.32594511448419,4.025643898507924,4.6265003441207355,0,1.1038207624908647,0.9388769181131531,0.1,4.529897256351064,11.353855232007447,3.5629244794503183,0.26443715829546716,3.9354230801045174,-0.9618231292724675,-0.18932666787259458,-1.3373148007659112
73,13.31471856220127,3.201405642412376,2.953186639686784,0,4.197480204397118,0.9946745607148657,0.1,8.513289760900829,38.43903271700056,6.883363930684688,0.3442283767098926,27.476970543456403,1.7450068317072154,0.38403629413457885,1.1214234752750332
75,8.361801098947318,3.3716621574180885,2.8823698442333097,0,3.784577749277655,0.8519596037328835,0.1,5.714944254754512,27.498074057416027,4.605224119166882,0.28136052162679487,19.385011523317612,0.8145855349411611,-0.06771892807877038,-0.5655067142422718
76,9.995922646465495,1.4451260483935497,4.189302268019953,0,0.7661198867758601,0.9818309742429993,0.1,4.580780180504495,10.003570296075662,3.415474245214183,0.4377120784203048,2.5607721538894817,-1.1198818260832817,1.0557905695698147,-1.4464996059858393
77,11.205079753132079,2.4041182867914843,4.655421239936014,0,4.6742656687472035,1.097273650267831,0.1,4.890212914324332,23.505934335616548,3.7325867360227827,0.3471879295113759,15.28425299852244,0.34307634231317696,0.40530301989958245,-1.2116823083320798
78,8.421433618950658,5.792576267509657,3.413546567010207,0,3.8668539101103083,1.094821072979054,0.1,7.5874117361389315,29.20885082205121,5.763813489447526,0.2287054598670324,18.965753040687467,0.7663787879571389,-0.446087159259834,0.29241226689265115
79,3.665961441124474,5.117304857463796,4.087753200124043,0,2.506198805172634,1.0134652283504817,0.1,5.3252762666637885,16.016111437909725,3.6055857016923443,0.2071518059517135,8.256664822815452,-0.4649625623953317,-0.6009671961428218,-1.3057247713226203
80,10.96411711110933,5.19127983007956,2.4164412631862704,0,2.170856476698504,1.061938710673067,0.1,6.515177191432872,21.99535535123703,5.916678353897154,0.3065395311501546,11.730922154647605,-0.06548908459628079,0.11321215390744413,0.40560652891853705
81,11.683056914461599,1.4761472615848819,3.5222878556095396,0,2.8648787411446275,1.0892259405410705,0.1,7.481301371375482,22.68039568629526,5.164493167379833,0.42107904473004437,13.058998756751143,0.0872144512543784,0.9362690776898427,-0.15137592353172916
82,10.246507842894031,1.9838936655233577,3.30452342981887,0,3.305571634778848,1.1361652579849602,0.1,5.552916468792266,21.47363917603169,4.38865890940358,0.3935031651739758,12.440319234688266,0.01607807973201356,0.738114590311291,-0.7258701776705596
83,6.229366029860348,1.129504864425203,3.2948127799151155,0,2.7894133114802693,1.1696450528004525,0.1,5.07908126881923,14.971450741078009,3.0840455935292903,0.3256496188752347,7.10882493634691,-0.5969423058653553,0.25053323660302984,-1.6919178175335159
84,8.411918063076104,1.585087161460175,2.564133987447939,0,3.479085879255386,0.9679721821376115,0.1,5.182428427883066,22.606934302476482,4.210698137326041,0.4401426941759343,14.424347436599996,0.24420356675548507,1.073256464650032,-0.8576476030285743
85,7.22769054341059,1.6073128145686986,3.868343133159649,0,0.4384052357207652,0.9728342789666893,0.1,11.53017084883222,10.802976620595631,4.805130388859955,0.24067212649933423,2.006509115868919,-1.1836115277910073,-0.3600972024451309,-0.41747895944246644
86,8.100866288016517,6.7608681497266,4.016216928540413,0,2.08584823527469,1.1472798969333726,0.1,6.789666027773469,18.651309406464563,5.191386136783334,0.22169618541801356,8.770803681947735,-0.40584637769380894,-0.49645433549139867,-0.13146206146621126
87,12.890655578180018,6.363707580828005,3.9089714449002506,0,3.7674109799926803,1.1561070917380056,0.1,7.644889919585646,29.94151512552387,6.234912121475693,0.2550684145110623,18.98217463709615,0.7682669590400015,-0.2566484959290703,0.6412541161025752
88,13.588738900179468,2.2255238713205805,4.228268957324765,0,2.1917599400508667,1.154065692003139,0.1,10.023551943252194,21.6536954824684,6.084566968026367,0.31608540006204083,10.852865746429478,-0.16644886206609316,0.1818067659839754,0.5299256643021106
89,11.008254580228984,2.522877728245716,3.3746699192170735,0,4.853321393301291,0.7656441068548185,0.1,10.297394507415753,46.20959340569773,6.434420018427353,0.28190072353078854,36.6125969598511,2.7954300179786644,-0.06383715048581495,0.7889868815427409
90,10.64623535933499,6.765267094814759,4.557798471496013,0,2.6699240723511366,0.9780310609020887,0.1,9.565789184610491,26.560399414111387,6.602803921562361,0.22350205682589191,15.945471248940672,0.4191038580814119,-0.48347772227505,0.9136727714038876
91,11.029886968667657,4.419985882753151,3.713636598688266,0,1.554764655603163,0.674448476314464,0.1,11.135566709599138,24.009970854278954,7.191092914982991,0.23954617655303517,14.021084034038106,0.19783594959181214,-0.36818804262918214,1.349292419567984
92,8.963273440180672,3.2111397561382877,4.645430012352456,0,4.460421284929948,1.072993591982535,0.1,8.26126153703721,27.6557160971939,4.800624975439591,0.23775575568942642,18.463116753824167,0.7085851801717888,-0.3810536314746404,-0.42081515412052894
93,8.7730096155388,3.7992657488506394,3.2304642595618684,0,2.111097661088204,1.0055615684263224,0.1,5.327957503743346,17.233088730281494,4.355911991672978,0.2760636913674458,8.754930464903227,-0.4076714955854893,-0.10578083949082306,-0.7501188053685179
94,6.979064437871778,2.633259692067164,4.100415857763862,0,2.730928602613569,1.0052179493377829,0.1,8.897796572746643,20.463296520567653,4.654066426599404,0.22887337583188172,11.688358296617116,-0.07038311827657176,-0.4448805503511411,-0.5293396789632949
95,8.832397649849778,4.501463679936372,2.590415092224659,0,3.206870877573133,0.986230525443731,0.1,7.619289671543098,28.934867846044565,6.115349450652173,0.2551806002278432,18.774596293617467,0.7443993997704449,-0.2558423528954559,0.5527196556924662
96,15.779840959878785,5.351630934338696,2.2492009948406446,0,4.280040816529785,1.1303371401096638,0.1,10.636812879204648,48.94921995205915,9.581954756590655,0.3373227607127154,34.74591663502984,2.580797303682233,0.3344139857990814,3.119691672143175
97,11.607117987761477,4.092689534429202,4.794507174636696,0,1.0471934292047576,0.9706893291847472,0.1,5.943685589118397,12.957106001481696,4.486650646122855,0.2712144223892597,4.487698038619854,-0.8983220188745499,-0.1406266693973334,-0.6533086877395087
98,7.973648929719411,5.923998007231185,3.1125132346694726,0,4.369002697492087,1.1033114178905705,0.1,9.416891019182899,36.31216073747224,6.824049900619621,0.2220632505462184,24.974865165290336,1.457312328459637,-0.4938166824596583,1.0775022780452486
99,7.584220043599435,1.6792632103658653,2.1370955528086077,0,2.8686584382891436,1.055359801828205,0.1,4.080585202926278,17.37291840536882,3.6433285225084013,0.5649311424746795,9.408150675547597,-0.33256360218798836,1.9699600839534839,-1.2777767483126854
100,6.406530025242763,4.621917843147472,3.855360537433607,0,1.8322221451765541,1.0356815833034376,0.1,7.064500937617728,16.73189683720395,4.736078218723843,0.21919485926093607,7.753092285266355,-0.5228638211926319,-0.5144283406872974,-0.4686111111503481
101,10.123111049212726,6.937613783832787,4.799783676101388,0,1.6762256852303996,1.0462595495440608,0.1,6.76880103040565,16.94712261270779,5.148367436029012,0.22782979975761733,7.513716978502534,-0.5503874261415291,-0.4523794691658947,-0.163316798673023
102,10.174637080507742,1.894474299205339,4.307026996342645,0,4.90890398589838,1.011070648718814,0.1,4.754906861604827,24.321304276804987,3.555751658577719,0.37238197336777057,16.62127002335201,0.49680785664045596,0.5863421354500415,-1.3426261727953244
103,4.670635028997186,3.97021639837466,4.961741339091062,0,4.735399220245803,0.8906274459257042,0.1,10.566975530238402,31.720751766756777,4.972074514883003,0.20649435584180326,23.08616746817096,1.2401480353410679,-0.6056914947546341,-0.2938592040933729
104,10.459005591725107,4.780871706650462,4.805350782449546,0,2.728016725867419,1.0716219573645867,0.1,10.614949407089359,25.039105145356615,6.281693867468624,0.226642746750508,14.370923448429641,0.23806082477815071,-0.46090938313062096,0.6758953348876622
105,7.291583188444509,3.0251765212707946,3.366600436952171,0,1.73184368902231,1.0713328391012586,0.1,6.003089708850652,15.164726001011017,4.2365825844282,0.25231088423609827,6.542812060177782,-0.6620230153599186,-0.2764635301859229,-0.8384805374100228
106,13.280163469946508,6.787703915514882,2.7017292417918055,0,4.869392482602305,0.9856115692584183,0.1,9.692563868733798,50.555780091017375,8.340599021360696,0.26464662513310233,38.172734792623004,2.974816179214626,-0.1878214831059578,2.2004853727305447
107,9.470531951112552,3.9124624461527313,2.195715451085479,0,0.08170483015214058,1.0730710135869024,0.1,11.21668651887667,13.32246705646282,8.331549830019538,0.25697310796889206,0.5986331720956721,-1.3454904693465923,-0.24296176818636545,2.1937845750064815
108,14.153190148980705,3.8721921179063887,2.8163711665980724,0,0.24462626725404835,1.0898928974183881,0.1,8.640685764029229,13.374386290428825,7.342183441208106,0.3432090330273112,1.5726312595471656,-1.233499224541854,0.37671150420453187,1.461172809327465
109,7.625619621341972,6.415982226558236,3.8964564272050803,0,2.4330345177840695,0.8718469454890201,0.1,6.950117884850574,21.83493249158305,5.209454629730016,0.22028968037168323,13.038090079896952,0.08481035130973917,-0.5065611857872979,-0.11808259894299976
110,8.136048400437655,1.095462467466639,4.732673977892612,0,2.9349555454994314,0.9857864502140907,0.1,9.458411508573189,18.25756355668118,3.745677448285909,0.2753091803733471,10.468740307538908,-0.21061597760436035,-0.11120259726116417,-1.201988821739508
111,9.899425056809699,6.213310953859967,2.005123634126767,0,0.03273911815494246,0.955675140794564,0.1,7.163826358143408,10.70153255061164,6.562229045796543,0.2790154478175886,0.21660294163684188,-1.3894166757871738,-0.08457013667153046,0.8836276519080518
112,12.167844897493616,1.7744404047265205,4.452453408686659,0,0.9374744169950638,0.9094839912567523,0.1,8.571595946740588,13.569384343003401,5.035457028331562,0.3292648294255026,4.79599134964483,-0.8628741549500933,0.2765113814486843,-0.24692535267508597
113,10.697647465882218,3.275010509358378,4.293394380110926,0,0.43102311332235244,1.0322314404326258,0.1,9.291120704450114,12.053038726955203,5.653467313906773,0.25132493028621555,2.170645651317927,-1.1647389497441978,-0.28354838849916836,0.2107024904002886
114,5.299428168817311,3.930737022585893,4.072947635763899,0,1.2490116576020893,0.9156822387544427,0.1,6.343113803388092,12.757927560780537,3.9974969600384287,0.2160402303147698,4.997701645724337,-0.8396813094620867,-0.5370968427173461,-1.015520048165067
115,9.5487021048443,3.8593521814939513,2.383631489684661,0,0.9143841622939164,0.9565617797200157,0.1,9.298425883908859,17.55537500438009,7.181489037785907,0.26645962203479173,6.447638847714117,-0.6729661236403058,-0.17479366758541515,1.342180884842034
116,9.06673421562168,1.2364513490087077,2.159766717983338,0,0.6214185116629095,1.0245398844670892,0.1,8.062871490176374,13.555202519041318,5.916794749226713,0.45419594489831505,3.440248231946249,-1.0187588135984427,1.1742401771453523,0.40569271800770473
117,7.712794219332023,2.9026427643657167,4.210262655668921,0,0.6472951258992954,1.0349850113668058,0.1,8.744872863103456,11.84610947216295,4.8185034741991775,0.23195093428289587,2.7876659524965506,-1.0937933570484317,-0.42276586073631667,-0.40757637959566795
